Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
35876,90.0,1.0,1.0,7.127797283103108,0.0,0.0,0.0,8.361212946175396,0.0,0.0,0.0,0.0,0.0,0.0,22222.22222,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,5.273058604687547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1822.461133472792,11111.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94.79399770353244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,269.06828103557723,240.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,18.0,1.0,1.0,33.58036668011996,6.0,6.0,6.0,34.78150386882265,0.0,6.0,6.0,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,7.653853452650249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4075.1021634894255,55555.55556,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,75.013145824043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,1869.50736374555,946.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,98543879.0,7.0,8.0,241.89332478077893,11595.0,302.0,0.0,95.07676776231236,112.6689208,4344.0,0.0,1449.375,1547.981999,120.9714913,0.152216456,7038848.5,26300000.0,98400000.0,3.0,98500000.0,16400000.0,40200000.0,98400000.0,29.531141993496966,98500000.0,14100000.0,37200000.0,98400000.0,47.0,0.0,0.0,0.0,0.0,184.0,264.0,5.299844220417963,0.08118211,0.0,4344.0,745.4375,1285.296125,1651986.129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,795.1333333,46.57142857,1449.375,226.4661091762484,0.0,0.0,0.0,0.0,0.0,0.0,7.0,326.0,8.0,11595.0,7.274634474705647,235.0,4.0,20.0,17951.0,0.0,17951.0,17951.0,98400000.0,0.0,98400000.0,98400000.0,4
443,6118053.0,7.0,4.0,327.7750089959794,156.0,517.0,0.0,128.74977534594825,191.3085267,156.0,0.0,39.0,78.0,123.4052729,1.797957618,611805.3,1848966.451,5873054.0,0.0,6118053.0,1019675.5,2409171.909,5936717.0,66.72335289317466,213930.0,71310.0,91579.04745,174724.0,475.0,0.0,0.0,0.0,0.0,232.0,136.0,20.13180424843569,0.65380277,0.0,517.0,62.91666667,150.0560249,22516.81061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.63636364,85.57142857,39.0,254.23589366085,0.0,0.0,0.0,0.0,0.0,0.0,7.0,599.0,4.0,156.0,2492.67596919436,118.0,3.0,32.0,244983.0,0.0,244983.0,244983.0,5873054.0,0.0,5873054.0,5873054.0,0
80,31963476.0,23.0,35.0,522.9584470248136,47906.0,764.0,0.0,113.40850059519836,219.6798155,2836.0,0.0,1368.742857,473.3383532,1546.483868,1.814571106,560762.7368,3964010.479,29906140.0,1.0,31963476.0,1452885.273,6367460.607,29906140.0,17.073368506383364,2020468.0,59425.52941,326567.7104,1907069.0,47.0,0.0,0.0,0.0,0.0,748.0,1128.0,17.185042319936763,1.094999805,0.0,2836.0,837.8135593,753.5836561,567888.3267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,852.2586207,66.30434783,1368.742857,456.38578609675,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1525.0,35.0,47906.0,3734.3044273989767,356.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,24144.0,2.0,2.0,110.65807847401491,250.0,34.0,34.0,81.29992822086813,0.0,125.0,125.0,125.0,0.0,13170.97416,165.6726309,8048.0,13895.39424,24093.0,4.0,47.0,47.0,0.0,47.0,114.42206174915708,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,157.65875059929982,82.83631544,34.0,125.0,70.4,49.84275273,2484.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,34.0,125.0,133.77795222248446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,250.0,11.965695041331736,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,130688.0,4.0,4.0,278.3766547906406,2278.0,420.0,0.0,144.48083590500312,208.0192299,2266.0,0.0,569.5,1131.003537,20736.41038,61.21449559,18669.71429,24661.05062,62171.0,5.0,130263.0,43421.0,16238.39783,62171.0,3064.71945180046,96625.0,32208.33333,54251.20375,94850.0,430.0,0.0,0.0,0.0,0.0,92.0,92.0,95.78768505580688,30.6072478,0.0,2266.0,301.1111111,749.6073046,561911.1111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,338.75,108.0,569.5,160.23224943702849,0.0,0.0,0.0,0.0,0.0,0.0,4.0,432.0,4.0,2278.0,1320.3030549018818,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,289.0,2.0,2.0,110.62395429232517,580.0,34.0,34.0,81.25453843056262,0.0,290.0,290.0,290.0,0.0,2242214.533,13840.83045,96.33333333,82.85127237,192.0,48.0,49.0,49.0,0.0,49.0,116.65428470336792,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,1438.2915038341628,6920.415225,34.0,290.0,136.4,140.2169747,19660.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.5,34.0,290.0,105.80840225133016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,580.0,13.469576814073449,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,60777.0,1.0,1.0,107.33661559226672,117.0,64.0,64.0,111.40603444565386,0.0,117.0,117.0,117.0,0.0,2978.100268,32.90718528,60777.0,0.0,60777.0,60777.0,0.0,0.0,0.0,0.0,6.678041546956483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,70.57970550823345,16.45359264,64.0,117.0,81.66666667,30.59956427,936.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.5,64.0,117.0,74.94253975547335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,117.0,12.135954236636628,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,60290613.0,14.0,17.0,441.54696853752137,10090.0,517.0,0.0,122.52291266717856,168.6482945,2920.0,0.0,593.5294118,982.6852954,185.3854098,0.514176228,2009687.1,4047512.313,10000000.0,2.0,50500000.0,3884534.846,5067187.593,10100000.0,233.6736750663931,60300000.0,3765720.063,4988504.32,10100000.0,3.0,0.0,0.0,0.0,0.0,300.0,352.0,9.579895242924874,0.281967609,0.0,2920.0,349.28125,761.7820463,580311.8861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,360.5483871,77.64285714,593.5294118,289.1040819730084,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1087.0,17.0,10090.0,2492.67743484474,123.0,13.0,20.0,80389.5,101278.8422,287124.0,38896.0,9968045.5,105902.3872,10000000.0,9752761.0,0
80,5970906.0,3.0,1.0,46.83448522235299,0.0,6.0,0.0,28.41369904075349,3.464101615,0.0,0.0,0.0,0.0,2.009745255,0.669915085,1990302.0,3426753.924,5947153.0,41.0,5970906.0,2985453.0,4188476.308,5947153.0,2564.276710771027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,15.141071994367929,0.167478771,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,141.7931264960734,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,1320.3008914643867,65535.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,204.0,2.0,0.0,6.255335557229223,0.0,0.0,0.0,6.010435685742442,0.0,0.0,0.0,0.0,0.0,0.0,9803.921569,204.0,0.0,204.0,204.0,204.0,204.0,0.0,204.0,237.75807742789496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1711.9015231358776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.74651739182025,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3732.708415096073,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36158,264.0,2.0,1.0,74.80027271987036,6.0,31.0,0.0,55.29815141724119,21.92031022,6.0,6.0,6.0,0.0,140151.5152,11363.63636,132.0,63.63961031,177.0,87.0,264.0,264.0,0.0,264.0,270.436835223234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,1504.8399999367698,3787.878788,0.0,31.0,17.0,16.35033129,267.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.66666667,15.5,6.0,133.68939423499552,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,1.0,6.0,506.8434970090715,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,187.0,1.0,1.0,8.902506104018231,0.0,0.0,0.0,6.1979447183677605,0.0,0.0,0.0,0.0,0.0,0.0,10695.18717,187.0,0.0,187.0,187.0,0.0,0.0,0.0,0.0,7.259226259579829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1264.3345815135906,5347.593583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94.73673568531144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,248.5588673539931,243.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58088,106.0,1.0,1.0,6.493154413278833,0.0,0.0,0.0,7.99287446492393,0.0,0.0,0.0,0.0,0.0,0.0,18867.92453,106.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,7.572388837538094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1679.2880768483783,9433.962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.52410390278826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,155.86415253547847,33304.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,225.0,2.0,2.0,113.83339057197892,104.0,36.0,36.0,83.64314840405977,0.0,52.0,52.0,52.0,0.0,782222.2222,17777.77778,75.0,123.8426421,218.0,3.0,3.0,3.0,0.0,3.0,29.9084020293182,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,1630.054904215615,8888.888889,36.0,52.0,42.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,36.0,52.0,133.6174734482518,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,104.0,12.83942702861125,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,541725.0,23.0,16.0,1264.350903144142,7812.0,1448.0,0.0,273.66131612733363,605.1595386,1448.0,0.0,488.25,654.9733328,30877.29014,71.99224699,14255.92105,37525.17551,210044.0,1.0,541725.0,24623.86364,47400.55008,210044.0,17.79799062142964,482636.0,32175.73333,67509.84749,260831.0,1.0,0.0,0.0,0.0,0.0,748.0,520.0,112.95053863596794,29.53528082,0.0,1448.0,418.175,615.3293005,378630.1481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,428.8974359,387.6086957,488.25,456.4154965259144,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8915.0,16.0,7812.0,3734.307997883099,272.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16469,3.0,2.0,0.0,46.80474911169231,0.0,6.0,6.0,35.18992146988926,0.0,0.0,0.0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,29.89021488798153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,14116.55773222909,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,105.75460590034794,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,281.8275078634712,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,8744886.0,8.0,10.0,567.05302306011,8408.0,1173.0,0.0,208.1138521594777,406.3244437,1460.0,0.0,840.8,716.2832773,1166.510347,2.058345872,514405.0588,1994072.442,8250722.0,22.0,8744886.0,1249269.429,3088050.258,8250722.0,328.68601973688703,400120.0,44457.77778,52298.8578,108445.0,49.0,0.0,0.0,0.0,0.0,172.0,212.0,18.076723552135583,1.143525485,0.0,1460.0,536.8947368,656.9158491,431538.4327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,566.7222222,224.125,840.8,218.9350791247621,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1793.0,10.0,8408.0,1320.306092929414,8462.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,4.0,2.0,0.0,74.83786989941856,0.0,31.0,0.0,55.34723992915053,21.92031022,0.0,0.0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,33.769297519970124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,12225.297960764708,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,15.5,0.0,133.64740345473817,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,231.646498222036,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,212.0,2.0,2.0,107.50310244335384,120.0,32.0,32.0,78.93103225807698,0.0,60.0,60.0,60.0,0.0,867924.5283,18867.92453,70.66666667,121.5332602,211.0,0.0,0.0,0.0,0.0,0.0,4.939836537530453,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,1679.289549119049,9433.962264,32.0,60.0,43.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,32.0,60.0,133.620963739027,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,120.0,12.520292333912929,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,30785.0,1.0,1.0,98.65060856207586,109.0,54.0,54.0,102.29966494159282,0.0,109.0,109.0,109.0,0.0,5294.786422,64.96670456,30785.0,0.0,30785.0,30785.0,0.0,0.0,0.0,0.0,7.642352276789119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,98.85563163306006,32.48335228,54.0,109.0,72.33333333,31.75426481,1008.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.5,54.0,109.0,94.63618269446992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,109.0,12.079006799206248,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,48492.0,2.0,2.0,115.425513517,176.0,37.0,37.0,84.69305875674964,0.0,88.0,88.0,88.0,0.0,5155.489565,82.48783304,16164.0,27993.40517,48488.0,1.0,1.0,1.0,0.0,1.0,18.158034613607047,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,111.23206915978588,41.24391652,37.0,88.0,57.4,27.93385043,780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.75,37.0,88.0,133.65749410074926,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,176.0,12.24504173017191,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5004,50.0,2.0,2.0,27.724123165595508,12.0,2.0,2.0,20.63281010050168,0.0,6.0,6.0,6.0,0.0,320000.0,80000.0,16.66666667,27.13546265,48.0,1.0,1.0,1.0,0.0,1.0,17.887004198296946,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,40.0,3457.844605887396,40000.0,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,115.59999655360008,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,466.8384332082504,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,5549096.0,4.0,2.0,9.45448476728977,0.0,0.0,0.0,7.350692427471434,0.0,0.0,0.0,0.0,0.0,0.0,1.081257199,1109819.2,1659841.954,3903888.0,53.0,5549096.0,1849698.667,1859410.391,3903888.0,8829.88190537281,1363564.0,1363564.0,0.0,1363564.0,1363564.0,0.0,0.0,0.0,0.0,136.0,80.0,16.32763406220925,0.360419066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.77470652865404,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2492.680186506532,11584.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27715,107.0,2.0,2.0,28.02690741697635,12.0,2.0,2.0,20.87286691442029,0.0,6.0,6.0,6.0,0.0,149532.7103,37383.17757,35.66666667,23.09401077,49.0,9.0,49.0,49.0,0.0,49.0,116.7470822183758,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,48.0,40.0,2363.735702193256,18691.58879,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,115.78771787185796,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,466.8444545455406,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,187.0,2.0,2.0,120.00114941379108,336.0,40.0,40.0,88.01743118204692,0.0,168.0,168.0,168.0,0.0,2224598.93,21390.37433,62.33333333,67.64860186,136.0,3.0,3.0,3.0,0.0,3.0,29.432065002827905,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,1788.0230639880886,10695.18717,40.0,168.0,91.2,70.10848736,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,40.0,168.0,133.7020369118802,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,336.0,13.174328002127792,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,446.0,2.0,0.0,47.22772837933585,0.0,6.0,6.0,35.14792862470325,0.0,0.0,0.0,0.0,0.0,26905.8296,4484.304933,446.0,0.0,446.0,446.0,446.0,446.0,0.0,446.0,351.4102670870174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1157.7991781229794,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,105.6819738409924,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,3693.3992793997472,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52870,123.0,1.0,1.0,33.743736211768486,6.0,6.0,6.0,34.89024009383724,0.0,6.0,6.0,6.0,0.0,97560.97561,16260.1626,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,4.506690547825817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1558.927136097433,8130.081301,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,74.83351267665371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,440.82408379286,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49214,311.0,3.0,1.0,74.73446082305468,6.0,31.0,0.0,45.25042303805501,17.89785834,6.0,6.0,6.0,0.0,118971.0611,12861.73633,103.6666667,116.0919176,237.0,25.0,286.0,143.0,132.9360749,237.0,116.69205275985372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,20.0,1698.075858542328,3215.434084,0.0,31.0,7.4,13.44618905,180.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.25,10.33333333,6.0,163.62463050807014,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,6.0,510.1781610099257,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,99921635.0,9.0,6.0,362.3658410371834,11595.0,366.0,0.0,125.51120689346368,161.39083,5792.0,0.0,1932.5,2181.008184,123.3666763,0.15011764,7137259.643,26300000.0,98600000.0,3.0,99800000.0,12500000.0,34800000.0,98600000.0,29.758273174045296,361420.0,72284.0,103729.8634,225045.0,44.0,0.0,0.0,0.0,0.0,304.0,200.0,7.567667068729588,0.060047056,0.0,5792.0,770.4375,1569.75688,2464136.663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,821.8,81.33333333,1932.5,291.056439079746,0.0,0.0,0.0,0.0,0.0,0.0,9.0,732.0,6.0,11595.0,241.5469606228676,235.0,2.0,32.0,993.0,0.0,993.0,993.0,98600000.0,0.0,98600000.0,98600000.0,4
80,50272.0,1.0,1.0,3.5954224786102227,0.0,0.0,0.0,6.419771568789371,0.0,0.0,0.0,0.0,0.0,0.0,39.78357734,50272.0,0.0,50272.0,50272.0,0.0,0.0,0.0,0.0,6.207126096085671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,77.46256359262146,19.89178867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94.61728474941349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,261.45965967441424,151.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,772.0,2.0,0.0,46.75614187197003,0.0,6.0,6.0,34.63555668435548,0.0,0.0,0.0,0.0,0.0,15544.04145,2590.673575,772.0,0.0,772.0,772.0,772.0,772.0,0.0,772.0,462.33180394670114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,880.0253098787368,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,105.72766665533582,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,3705.877276654117,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,60410842.0,13.0,14.0,577.0865237484549,4219.0,1477.0,0.0,166.1984240538935,405.4281371,1460.0,0.0,301.3571429,535.152402,100.5779724,0.44693964,2323493.923,4284312.522,10007985.0,48.0,60410842.0,5034236.833,5223931.056,10054515.0,231.25428398514745,60359823.0,4643063.308,5196568.057,10058576.0,48.0,0.0,0.0,0.0,0.0,272.0,352.0,10.602430185141335,0.23174648,0.0,1477.0,217.0,468.0023742,219026.2222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,225.037037,142.8461538,301.3571429,275.26361891499045,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1857.0,14.0,4219.0,1320.3146249564234,130.0,12.0,20.0,74887.0,59576.09503,196496.0,50437.0,9993546.667,18490.01502,10007985.0,9957395.0,0
80,85874386.0,7.0,6.0,259.01315402941924,11595.0,374.0,0.0,101.8033081759302,141.3587129,4355.0,0.0,1932.5,2182.468304,139.377998,0.151383906,7156198.833,24500000.0,84900000.0,3.0,85900000.0,14300000.0,34600000.0,84900000.0,115.42899573887206,1436.0,287.2,452.5419318,1073.0,3.0,0.0,0.0,0.0,0.0,240.0,200.0,8.268893260436561,0.069869495,0.0,4355.0,854.9285714,1667.112034,2779262.533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,920.6923077,53.42857143,1932.5,258.6326370038264,0.0,0.0,0.0,0.0,0.0,0.0,7.0,374.0,6.0,11595.0,231.20665160169983,235.0,1.0,32.0,291.0,0.0,291.0,291.0,84900000.0,0.0,84900000.0,84900000.0,4
443,9697975.0,7.0,8.0,478.0207196206503,4481.0,709.0,0.0,187.5437236671609,267.6782895,2920.0,0.0,560.125,1019.533708,593.4228537,1.546714649,692712.5,2542429.556,9525960.0,56.0,172015.0,28669.16667,31494.75254,85357.0,159.74768311787562,9674502.0,1382071.714,3614950.977,9579960.0,245.0,0.0,0.0,0.0,0.0,152.0,168.0,16.861748915972935,0.82491448,0.0,2920.0,359.6875,747.3437155,558522.6292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,383.6666667,182.0,560.125,205.8227314833292,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1274.0,8.0,4481.0,1320.2993061107395,5636.0,6.0,20.0,172015.0,0.0,172015.0,172015.0,9525960.0,0.0,9525960.0,9525960.0,0
